,user_id,created_at,text,label,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized,tweet_tokens_stemmed
122,1.38e+18,3/29/2021,brt mudik lebaran dilarang menkes budi sabar dulu sampai pandemi covid terkontrol,-1,"['brt', 'mudik', 'lebaran', 'dilarang', 'menkes', 'budi', 'sabar', 'dulu', 'sampai', 'pandemi', 'covid', 'terkontrol']",<FreqDist with 12 samples and 12 outcomes>,"['mudik', 'lebaran', 'dilarang', 'menkes', 'budi', 'sabar', 'pandemi', 'covid', 'terkontrol']","['mudik', 'lebaran', 'dilarang', 'menkes', 'budi', 'sabar', 'pandemi', 'covid', 'terkontrol']","['mudik', 'lebaran', 'larang', 'menkes', 'budi', 'sabar', 'pandemi', 'covid', 'kontrol']"
123,1.38e+18,3/29/2021, jujur muak bgt sm korona,-1,"['jujur', 'muak', 'bgt', 'sm', 'korona']",<FreqDist with 5 samples and 5 outcomes>,"['jujur', 'muak', 'bgt', 'sm', 'korona']","['jujur', 'muak', 'bgt', 'sm', 'korona']","['jujur', 'muak', 'bgt', 'sm', 'korona']"
124,1.38e+18,3/29/2021,brt panenkopi persen masyarakat gayo merupakan petani kopi persen di antaranya menggantungkan hidup dari kopi selama covid xexxa,-1,"['brt', 'panenkopi', 'persen', 'masyarakat', 'gayo', 'merupakan', 'petani', 'kopi', 'persen', 'di', 'antaranya', 'menggantungkan', 'hidup', 'dari', 'kopi', 'selama', 'covid', 'xexxa']",<FreqDist with 16 samples and 18 outcomes>,"['panenkopi', 'persen', 'masyarakat', 'gayo', 'petani', 'kopi', 'persen', 'menggantungkan', 'hidup', 'kopi', 'covid']","['panenkopi', 'persen', 'masyarakat', 'gayo', 'petani', 'kopi', 'persen', 'menggantungkan', 'hidup', 'kopi', 'covid']","['panenkopi', 'persen', 'masyarakat', 'gayo', 'tani', 'kopi', 'persen', 'gantung', 'hidup', 'kopi', 'covid']"
125,1.38e+18,3/29/2021,bkalau tokoh agama mengatakan terorisme bukan dari agama tertentu analogi nya anda terpapar covid tapi tidak menxexxa,-1,"['bkalau', 'tokoh', 'agama', 'mengatakan', 'terorisme', 'bukan', 'dari', 'agama', 'tertentu', 'analogi', 'nya', 'anda', 'terpapar', 'covid', 'tapi', 'tidak', 'menxexxa']",<FreqDist with 16 samples and 17 outcomes>,"['bkalau', 'tokoh', 'agama', 'terorisme', 'agama', 'analogi', 'nya', 'terpapar', 'covid', 'menxexxa']","['bkalau', 'tokoh', 'agama', 'terorisme', 'agama', 'analogi', 'nya', 'terpapar', 'covid', 'menxexxa']","['bkalau', 'tokoh', 'agama', 'terorisme', 'agama', 'analogi', 'nya', 'papar', 'covid', 'menxexxa']"
126,1.38e+18,3/29/2021,brt kpk merespons desakan effendi ghazali soal bukabukaan soal dewa penerima jatah bansos covid kpk berjanji akan membukanxexxa,-1,"['brt', 'kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'soal', 'bukabukaan', 'soal', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'akan', 'membukanxexxa']",<FreqDist with 16 samples and 18 outcomes>,"['kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'membukanxexxa']","['kpk', 'merespons', 'desakan', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'penerima', 'jatah', 'bansos', 'covid', 'kpk', 'berjanji', 'membukanxexxa']","['kpk', 'respons', 'desa', 'effendi', 'ghazali', 'bukabukaan', 'dewa', 'terima', 'jatah', 'bansos', 'covid', 'kpk', 'janji', 'membukanxexxa']"
127,1.38e+18,3/29/2021,bpatuhi protokol kesehatan bersama kita lawan corona yuk saling menjaga dan melindungi satu sama lain dengan selalxexxa,1,"['bpatuhi', 'protokol', 'kesehatan', 'bersama', 'kita', 'lawan', 'corona', 'yuk', 'saling', 'menjaga', 'dan', 'melindungi', 'satu', 'sama', 'lain', 'dengan', 'selalxexxa']",<FreqDist with 17 samples and 17 outcomes>,"['bpatuhi', 'protokol', 'kesehatan', 'lawan', 'corona', 'yuk', 'menjaga', 'melindungi', 'selalxexxa']","['bpatuhi', 'protokol', 'kesehatan', 'lawan', 'corona', 'yuk', 'menjaga', 'melindungi', 'selalxexxa']","['bpatuhi', 'protokol', 'sehat', 'lawan', 'corona', 'yuk', 'jaga', 'lindung', 'selalxexxa']"
128,1.38e+18,3/29/2021,brt kpk cegah orang ke luar negeri terkait korupsi barang darurat covid kpk meminta direktorat jenderal imigrasi kemenxexxa,-1,"['brt', 'kpk', 'cegah', 'orang', 'ke', 'luar', 'negeri', 'terkait', 'korupsi', 'barang', 'darurat', 'covid', 'kpk', 'meminta', 'direktorat', 'jenderal', 'imigrasi', 'kemenxexxa']",<FreqDist with 17 samples and 18 outcomes>,"['kpk', 'cegah', 'orang', 'negeri', 'terkait', 'korupsi', 'barang', 'darurat', 'covid', 'kpk', 'direktorat', 'jenderal', 'imigrasi', 'kemenxexxa']","['kpk', 'cegah', 'orang', 'negeri', 'terkait', 'korupsi', 'barang', 'darurat', 'covid', 'kpk', 'direktorat', 'jenderal', 'imigrasi', 'kemenxexxa']","['kpk', 'cegah', 'orang', 'negeri', 'kait', 'korupsi', 'barang', 'darurat', 'covid', 'kpk', 'direktorat', 'jenderal', 'imigrasi', 'kemenxexxa']"
129,1.38e+18,3/29/2021,bayo kita vaksinasi buat putus mata rantai covid,1,"['bayo', 'kita', 'vaksinasi', 'buat', 'putus', 'mata', 'rantai', 'covid']",<FreqDist with 8 samples and 8 outcomes>,"['bayo', 'vaksinasi', 'putus', 'mata', 'rantai', 'covid']","['bayo', 'vaksinasi', 'putus', 'mata', 'rantai', 'covid']","['bayo', 'vaksinasi', 'putus', 'mata', 'rantai', 'covid']"
130,1.38e+18,3/29/2021,bhasil ct setiap klinik atau rs ternyata ada yg tidak mengikuti aturan who ct di bawah keterangan nya negatifxexxa,-1,"['bhasil', 'ct', 'setiap', 'klinik', 'atau', 'rs', 'ternyata', 'ada', 'yg', 'tidak', 'mengikuti', 'aturan', 'who', 'ct', 'di', 'bawah', 'keterangan', 'nya', 'negatifxexxa']",<FreqDist with 18 samples and 19 outcomes>,"['bhasil', 'ct', 'klinik', 'rs', 'mengikuti', 'aturan', 'who', 'ct', 'keterangan', 'nya', 'negatifxexxa']","['bhasil', 'ct', 'klinik', 'rs', 'mengikuti', 'aturan', 'who', 'ct', 'keterangan', 'nya', 'negatifxexxa']","['bhasil', 'ct', 'klinik', 'rs', 'ikut', 'atur', 'who', 'ct', 'terang', 'nya', 'negatifxexxa']"
131,1.38e+18,3/29/2021,brt biasakan pakai masker mari kita cegah penyebaran covid,1,"['brt', 'biasakan', 'pakai', 'masker', 'mari', 'kita', 'cegah', 'penyebaran', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['biasakan', 'pakai', 'masker', 'mari', 'cegah', 'penyebaran', 'covid']","['biasakan', 'pakai', 'masker', 'mari', 'cegah', 'penyebaran', 'covid']","['biasa', 'pakai', 'masker', 'mari', 'cegah', 'sebar', 'covid']"
132,1.38e+18,3/29/2021,beffendi gazali mendesak kpk bersikap transparan dalam mengungkap para vendor proyek pengadaan bantuan sosial bansoxexxa,-1,"['beffendi', 'gazali', 'mendesak', 'kpk', 'bersikap', 'transparan', 'dalam', 'mengungkap', 'para', 'vendor', 'proyek', 'pengadaan', 'bantuan', 'sosial', 'bansoxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['beffendi', 'gazali', 'mendesak', 'kpk', 'bersikap', 'transparan', 'mengungkap', 'vendor', 'proyek', 'pengadaan', 'bantuan', 'sosial', 'bansoxexxa']","['beffendi', 'gazali', 'mendesak', 'kpk', 'bersikap', 'transparan', 'mengungkap', 'vendor', 'proyek', 'pengadaan', 'bantuan', 'sosial', 'bansoxexxa']","['beffendi', 'gazal', 'desak', 'kpk', 'sikap', 'transparan', 'ungkap', 'vendor', 'proyek', 'ada', 'bantu', 'sosial', 'bansoxexxa']"
133,1.38e+18,3/29/2021,bketua tppkk berharap dalam kepengurusan yang telah dibentuk dan akan segera dikukuhkan ini dapat bekerja dengan bxexxa,1,"['bketua', 'tppkk', 'berharap', 'dalam', 'kepengurusan', 'yang', 'telah', 'dibentuk', 'dan', 'akan', 'segera', 'dikukuhkan', 'ini', 'dapat', 'bekerja', 'dengan', 'bxexxa']",<FreqDist with 17 samples and 17 outcomes>,"['bketua', 'tppkk', 'berharap', 'kepengurusan', 'dibentuk', 'dikukuhkan', 'bxexxa']","['bketua', 'tppkk', 'berharap', 'kepengurusan', 'dibentuk', 'dikukuhkan', 'bxexxa']","['bketua', 'tppkk', 'harap', 'urus', 'bentuk', 'kukuh', 'bxexxa']"
134,1.38e+18,3/29/2021, cara kelola keuangan ramadhan di era pandemi covid bersama hari soul putra langsung aja tonton videonya dxexxa,1,"['cara', 'kelola', 'keuangan', 'ramadhan', 'di', 'era', 'pandemi', 'covid', 'bersama', 'hari', 'soul', 'putra', 'langsung', 'aja', 'tonton', 'videonya', 'dxexxa']",<FreqDist with 17 samples and 17 outcomes>,"['kelola', 'keuangan', 'ramadhan', 'era', 'pandemi', 'covid', 'soul', 'putra', 'langsung', 'tonton', 'videonya', 'dxexxa']","['kelola', 'keuangan', 'ramadhan', 'era', 'pandemi', 'covid', 'soul', 'putra', 'langsung', 'tonton', 'videonya', 'dxexxa']","['kelola', 'uang', 'ramadhan', 'era', 'pandemi', 'covid', 'soul', 'putra', 'langsung', 'tonton', 'video', 'dxexxa']"
135,1.38e+18,3/29/2021,boalah gara gara korona gabisa up palbotxfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxe,-1,"['boalah', 'gara', 'gara', 'korona', 'gabisa', 'up', 'palbotxfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxe']",<FreqDist with 6 samples and 7 outcomes>,"['boalah', 'gara', 'gara', 'korona', 'gabisa', 'up', 'palbotxfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxe']","['boalah', 'gara', 'gara', 'korona', 'gabisa', 'up', 'palbotxfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxe']","['boalah', 'gara', 'gara', 'korona', 'gabisa', 'up', 'palbotxfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxexfxfxxe']"
136,1.38e+18,3/29/2021,brt pelaksanaan vaksinasi kepada prajurit tni menggunakan vaksin astrazeneca akan selesai tanggal april ada prajxexxa,1,"['brt', 'pelaksanaan', 'vaksinasi', 'kepada', 'prajurit', 'tni', 'menggunakan', 'vaksin', 'astrazeneca', 'akan', 'selesai', 'tanggal', 'april', 'ada', 'prajxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['pelaksanaan', 'vaksinasi', 'prajurit', 'tni', 'vaksin', 'astrazeneca', 'selesai', 'tanggal', 'april', 'prajxexxa']","['pelaksanaan', 'vaksinasi', 'prajurit', 'tni', 'vaksin', 'astrazeneca', 'selesai', 'tanggal', 'april', 'prajxexxa']","['laksana', 'vaksinasi', 'prajurit', 'tni', 'vaksin', 'astrazeneca', 'selesai', 'tanggal', 'april', 'prajxexxa']"
137,1.38e+18,3/29/2021,brt matlamat utama imunisasi ialah bagi melindungi petugas barisan hadapan mengurangkan kematian membentuk imuniti kelomxexxa,1,"['brt', 'matlamat', 'utama', 'imunisasi', 'ialah', 'bagi', 'melindungi', 'petugas', 'barisan', 'hadapan', 'mengurangkan', 'kematian', 'membentuk', 'imuniti', 'kelomxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['matlamat', 'utama', 'imunisasi', 'melindungi', 'petugas', 'barisan', 'hadapan', 'mengurangkan', 'kematian', 'membentuk', 'imuniti', 'kelomxexxa']","['matlamat', 'utama', 'imunisasi', 'melindungi', 'petugas', 'barisan', 'hadapan', 'mengurangkan', 'kematian', 'membentuk', 'imuniti', 'kelomxexxa']","['matlamat', 'utama', 'imunisasi', 'lindung', 'tugas', 'baris', 'hadap', 'kurang', 'mati', 'bentuk', 'imuniti', 'kelomxexxa']"
138,1.38e+18,3/29/2021,brt vaksin covid diberikan melalui suntikan intramuskular pada otot deltoid pada lengan atas,1,"['brt', 'vaksin', 'covid', 'diberikan', 'melalui', 'suntikan', 'intramuskular', 'pada', 'otot', 'deltoid', 'pada', 'lengan', 'atas']",<FreqDist with 12 samples and 13 outcomes>,"['vaksin', 'covid', 'suntikan', 'intramuskular', 'otot', 'deltoid', 'lengan']","['vaksin', 'covid', 'suntikan', 'intramuskular', 'otot', 'deltoid', 'lengan']","['vaksin', 'covid', 'sunti', 'intramuskular', 'otot', 'deltoid', 'lengan']"
139,1.38e+18,3/29/2021,bsleman masih terjadinya wabah pandemi covid serka darmanto babinsa koramil turi kodim sleman terus gxexxa,-1,"['bsleman', 'masih', 'terjadinya', 'wabah', 'pandemi', 'covid', 'serka', 'darmanto', 'babinsa', 'koramil', 'turi', 'kodim', 'sleman', 'terus', 'gxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bsleman', 'wabah', 'pandemi', 'covid', 'serka', 'darmanto', 'babinsa', 'koramil', 'turi', 'kodim', 'sleman', 'gxexxa']","['bsleman', 'wabah', 'pandemi', 'covid', 'serka', 'darmanto', 'babinsa', 'koramil', 'turi', 'kodim', 'sleman', 'gxexxa']","['bsleman', 'wabah', 'pandemi', 'covid', 'serka', 'darmanto', 'babinsa', 'koramil', 'turi', 'kodim', 'sleman', 'gxexxa']"
140,1.38e+18,3/29/2021,brs lapangan covid gresik sementara ditutup,-1,"['brs', 'lapangan', 'covid', 'gresik', 'sementara', 'ditutup']",<FreqDist with 6 samples and 6 outcomes>,"['brs', 'lapangan', 'covid', 'gresik', 'ditutup']","['brs', 'lapangan', 'covid', 'gresik', 'ditutup']","['brs', 'lapang', 'covid', 'gresik', 'tutup']"
141,1.38e+18,3/29/2021, iya benar karena mentaati prokes guna menghindari penularan covid pastor daxexxa,1,"['iya', 'benar', 'karena', 'mentaati', 'prokes', 'guna', 'menghindari', 'penularan', 'covid', 'pastor', 'daxexxa']",<FreqDist with 11 samples and 11 outcomes>,"['iya', 'mentaati', 'prokes', 'menghindari', 'penularan', 'covid', 'pastor', 'daxexxa']","['iya', 'mentaati', 'prokes', 'menghindari', 'penularan', 'covid', 'pastor', 'daxexxa']","['iya', 'taat', 'prokes', 'hindar', 'tular', 'covid', 'pastor', 'daxexxa']"
142,1.38e+18,3/29/2021,bdata satgas penanganan covid nyebutin kalo total jumlah vaksinasi tahap pertama pada tenaga kesehatan nakes sxexxa,1,"['bdata', 'satgas', 'penanganan', 'covid', 'nyebutin', 'kalo', 'total', 'jumlah', 'vaksinasi', 'tahap', 'pertama', 'pada', 'tenaga', 'kesehatan', 'nakes', 'sxexxa']",<FreqDist with 16 samples and 16 outcomes>,"['bdata', 'satgas', 'penanganan', 'covid', 'nyebutin', 'total', 'vaksinasi', 'tahap', 'tenaga', 'kesehatan', 'nakes', 'sxexxa']","['data', 'satgas', 'penanganan', 'covid', 'nyebutin', 'total', 'vaksinasi', 'tahap', 'tenaga', 'kesehatan', 'nakes', 'sxexxa']","['data', 'satgas', 'tangan', 'covid', 'nyebutin', 'total', 'vaksinasi', 'tahap', 'tenaga', 'sehat', 'nakes', 'sxexxa']"
143,1.38e+18,3/29/2021,bmayoritas kasus covid yaitu sekitar persen berada pada tujuh provinsi ini sedangkan sisa persen lainnyaxexxa,-1,"['bmayoritas', 'kasus', 'covid', 'yaitu', 'sekitar', 'persen', 'berada', 'pada', 'tujuh', 'provinsi', 'ini', 'sedangkan', 'sisa', 'persen', 'lainnyaxexxa']",<FreqDist with 14 samples and 15 outcomes>,"['bmayoritas', 'covid', 'persen', 'tujuh', 'provinsi', 'sisa', 'persen', 'lainnyaxexxa']","['bmayoritas', 'covid', 'persen', 'tujuh', 'provinsi', 'sisa', 'persen', 'lainnyaxexxa']","['bmayoritas', 'covid', 'persen', 'tujuh', 'provinsi', 'sisa', 'persen', 'lainnyaxexxa']"
144,1.38e+18,3/29/2021,bberikut daftar kelompok prioritas vaksinasi covid yang terdiri dari kelompok pekerja publik dan beberapa profesxexxa,1,"['bberikut', 'daftar', 'kelompok', 'prioritas', 'vaksinasi', 'covid', 'yang', 'terdiri', 'dari', 'kelompok', 'pekerja', 'publik', 'dan', 'beberapa', 'profesxexxa']",<FreqDist with 14 samples and 15 outcomes>,"['bberikut', 'daftar', 'kelompok', 'prioritas', 'vaksinasi', 'covid', 'kelompok', 'pekerja', 'publik', 'profesxexxa']","['bberikut', 'daftar', 'kelompok', 'prioritas', 'vaksinasi', 'covid', 'kelompok', 'pekerja', 'publik', 'profesxexxa']","['bberikut', 'daftar', 'kelompok', 'prioritas', 'vaksinasi', 'covid', 'kelompok', 'kerja', 'publik', 'profesxexxa']"
145,1.38e+18,3/29/2021,byaitu pekerja publik vaksinasi covid tahap kedua untuk pekerja publik telah dilakukan dan diharapkan akan selesxexxa,1,"['byaitu', 'pekerja', 'publik', 'vaksinasi', 'covid', 'tahap', 'kedua', 'untuk', 'pekerja', 'publik', 'telah', 'dilakukan', 'dan', 'diharapkan', 'akan', 'selesxexxa']",<FreqDist with 14 samples and 16 outcomes>,"['byaitu', 'pekerja', 'publik', 'vaksinasi', 'covid', 'tahap', 'pekerja', 'publik', 'diharapkan', 'selesxexxa']","['byaitu', 'pekerja', 'publik', 'vaksinasi', 'covid', 'tahap', 'pekerja', 'publik', 'diharapkan', 'selesxexxa']","['byaitu', 'kerja', 'publik', 'vaksinasi', 'covid', 'tahap', 'kerja', 'publik', 'harap', 'selesxexxa']"
146,1.38e+18,3/29/2021,brt daulay justru saya merasa aneh dengan anda seorang rektor kok gak memberikan sumbangsih apa pun kepada negara bisanxexxa,-1,"['brt', 'daulay', 'justru', 'saya', 'merasa', 'aneh', 'dengan', 'anda', 'seorang', 'rektor', 'kok', 'gak', 'memberikan', 'sumbangsih', 'apa', 'pun', 'kepada', 'negara', 'bisanxexxa']",<FreqDist with 19 samples and 19 outcomes>,"['daulay', 'aneh', 'rektor', 'sumbangsih', 'negara', 'bisanxexxa']","['daulay', 'aneh', 'rektor', 'sumbangsih', 'negara', 'bisanxexxa']","['daulay', 'aneh', 'rektor', 'sumbangsih', 'negara', 'bisanxexxa']"
147,1.38e+18,3/29/2021,bselamat malam berikut mimin sampaikan update perkembangan covid per maret di kabupaten mxexxa,1,"['bselamat', 'malam', 'berikut', 'mimin', 'sampaikan', 'update', 'perkembangan', 'covid', 'per', 'maret', 'di', 'kabupaten', 'mxexxa']",<FreqDist with 13 samples and 13 outcomes>,"['bselamat', 'malam', 'mimin', 'update', 'perkembangan', 'covid', 'maret', 'kabupaten', 'mxexxa']","['selamat', 'malam', 'mimin', 'update', 'perkembangan', 'covid', 'maret', 'kabupaten', 'mxexxa']","['selamat', 'malam', 'mimin', 'update', 'kembang', 'covid', 'maret', 'kabupaten', 'mxexxa']"
148,1.38e+18,3/29/2021,balhamdulillah kita bertiga saya suami amp anak adalah penyintas covid yuk semangat sehat guys,1,"['balhamdulillah', 'kita', 'bertiga', 'saya', 'suami', 'amp', 'anak', 'adalah', 'penyintas', 'covid', 'yuk', 'semangat', 'sehat', 'guys']",<FreqDist with 14 samples and 14 outcomes>,"['balhamdulillah', 'bertiga', 'suami', 'anak', 'penyintas', 'covid', 'yuk', 'semangat', 'sehat']","['balhamdulillah', 'bertiga', 'suami', 'anak', 'penyintas', 'covid', 'yuk', 'semangat', 'sehat']","['balhamdulillah', 'tiga', 'suami', 'anak', 'sintas', 'covid', 'yuk', 'semangat', 'sehat']"
149,1.38e+18,3/29/2021,bekonomi kabupaten gowa tumbuh positif di tengah pandemixcxacovid,1,"['bekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'di', 'tengah', 'pandemixcxacovid']",<FreqDist with 8 samples and 8 outcomes>,"['bekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemixcxacovid']","['bekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemixcxacovid']","['bekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemixcxacovid']"
150,1.38e+18,3/29/2021,bxfxfxxc agong seru rakyat malaysia berganding bahu tunai tanggungjawab lindungi diri masyarakat menerusi program vaksinaxexxa,1,"['bxfxfxxc', 'agong', 'seru', 'rakyat', 'malaysia', 'berganding', 'bahu', 'tunai', 'tanggungjawab', 'lindungi', 'diri', 'masyarakat', 'menerusi', 'program', 'vaksinaxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bxfxfxxc', 'agong', 'seru', 'rakyat', 'malaysia', 'berganding', 'bahu', 'tunai', 'tanggungjawab', 'lindungi', 'masyarakat', 'menerusi', 'program', 'vaksinaxexxa']","['bxfxfxxc', 'agong', 'seru', 'rakyat', 'malaysia', 'berganding', 'bahu', 'tunai', 'tanggungjawab', 'lindungi', 'masyarakat', 'menerusi', 'program', 'vaksinaxexxa']","['bxfxfxxc', 'agong', 'seru', 'rakyat', 'malaysia', 'ganding', 'bahu', 'tunai', 'tanggungjawab', 'lindung', 'masyarakat', 'terusi', 'program', 'vaksinaxexxa']"
151,1.38e+18,3/29/2021,bxfxfxxc agong sambut baik usaha kerajaan rangka program pemerkasaan komuniti libatkan rakyat cegah jangkitan covid,1,"['bxfxfxxc', 'agong', 'sambut', 'baik', 'usaha', 'kerajaan', 'rangka', 'program', 'pemerkasaan', 'komuniti', 'libatkan', 'rakyat', 'cegah', 'jangkitan', 'covid']",<FreqDist with 15 samples and 15 outcomes>,"['bxfxfxxc', 'agong', 'sambut', 'usaha', 'kerajaan', 'rangka', 'program', 'pemerkasaan', 'komuniti', 'libatkan', 'rakyat', 'cegah', 'jangkitan', 'covid']","['bxfxfxxc', 'agong', 'sambut', 'usaha', 'kerajaan', 'rangka', 'program', 'pemerkasaan', 'komuniti', 'libatkan', 'rakyat', 'cegah', 'jangkitan', 'covid']","['bxfxfxxc', 'agong', 'sambut', 'usaha', 'raja', 'rangka', 'program', 'perkasa', 'komuniti', 'libat', 'rakyat', 'cegah', 'jangkit', 'covid']"
152,1.38e+18,3/29/2021,bcegah penyebaran covid di samuda kota ini yang dilakukan marnitxcxasamuda,-1,"['bcegah', 'penyebaran', 'covid', 'di', 'samuda', 'kota', 'ini', 'yang', 'dilakukan', 'marnitxcxasamuda']",<FreqDist with 10 samples and 10 outcomes>,"['bcegah', 'penyebaran', 'covid', 'samuda', 'kota', 'marnitxcxasamuda']","['bcegah', 'penyebaran', 'covid', 'samuda', 'kota', 'marnitxcxasamuda']","['bcegah', 'sebar', 'covid', 'samuda', 'kota', 'marnitxcxasamuda']"
153,1.38e+18,3/29/2021,brt nenek ku bulan lalu anti banget dan selalu marah kalau diingetin tentang korona karena beliau suka ke pasar tanpa maxexxa,-1,"['brt', 'nenek', 'ku', 'bulan', 'lalu', 'anti', 'banget', 'dan', 'selalu', 'marah', 'kalau', 'diingetin', 'tentang', 'korona', 'karena', 'beliau', 'suka', 'ke', 'pasar', 'tanpa', 'maxexxa']",<FreqDist with 21 samples and 21 outcomes>,"['nenek', 'anti', 'banget', 'marah', 'diingetin', 'korona', 'beliau', 'suka', 'pasar', 'maxexxa']","['nenek', 'anti', 'banget', 'marah', 'diingetin', 'korona', 'beliau', 'suka', 'pasar', 'maxexxa']","['nenek', 'anti', 'banget', 'marah', 'diingetin', 'korona', 'beliau', 'suka', 'pasar', 'maxexxa']"
154,1.38e+18,3/29/2021,brt update situasi terkini perkembangan di indonesia xcxa sebuah utas,1,"['brt', 'update', 'situasi', 'terkini', 'perkembangan', 'di', 'indonesia', 'xcxa', 'sebuah', 'utas']",<FreqDist with 10 samples and 10 outcomes>,"['update', 'situasi', 'terkini', 'perkembangan', 'indonesia', 'xcxa', 'utas']","['update', 'situasi', 'terkini', 'perkembangan', 'indonesia', 'xcxa', 'utas']","['update', 'situasi', 'kini', 'kembang', 'indonesia', 'xcxa', 'utas']"
155,1.38e+18,3/29/2021,bnew post ekonomi kabupaten gowa tumbuh positif di tengah pandemi covid has been published on rakyat sulsel xexxa,1,"['bnew', 'post', 'ekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'di', 'tengah', 'pandemi', 'covid', 'has', 'been', 'published', 'on', 'rakyat', 'sulsel', 'xexxa']",<FreqDist with 18 samples and 18 outcomes>,"['bnew', 'post', 'ekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemi', 'covid', 'has', 'been', 'published', 'on', 'rakyat', 'sulsel']","['bnew', 'post', 'ekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemi', 'covid', 'has', 'been', 'published', 'on', 'rakyat', 'sulsel']","['bnew', 'post', 'ekonomi', 'kabupaten', 'gowa', 'tumbuh', 'positif', 'pandemi', 'covid', 'has', 'been', 'published', 'on', 'rakyat', 'sulsel']"
156,1.38e+18,3/29/2021,brt tahun ini penggunaan dana desa diprioritaskan untuk tiga hal yap mulai dari pemulihan ekonomi nasional pen sampai proxexxa,1,"['brt', 'tahun', 'ini', 'penggunaan', 'dana', 'desa', 'diprioritaskan', 'untuk', 'tiga', 'hal', 'yap', 'mulai', 'dari', 'pemulihan', 'ekonomi', 'nasional', 'pen', 'sampai', 'proxexxa']",<FreqDist with 19 samples and 19 outcomes>,"['penggunaan', 'dana', 'desa', 'diprioritaskan', 'yap', 'pemulihan', 'ekonomi', 'nasional', 'proxexxa']","['penggunaan', 'dana', 'desa', 'diprioritaskan', 'yap', 'pemulihan', 'ekonomi', 'nasional', 'proxexxa']","['guna', 'dana', 'desa', 'prioritas', 'yap', 'pulih', 'ekonomi', 'nasional', 'proxexxa']"
157,1.38e+18,3/29/2021,brt filipina melaporkan kasus harian positif covid sebanyak kasus pada senin karenanya ibu kota filipina manixexxa,-1,"['brt', 'filipina', 'melaporkan', 'kasus', 'harian', 'positif', 'covid', 'sebanyak', 'kasus', 'pada', 'senin', 'karenanya', 'ibu', 'kota', 'filipina', 'manixexxa']",<FreqDist with 14 samples and 16 outcomes>,"['filipina', 'melaporkan', 'harian', 'positif', 'covid', 'senin', 'kota', 'filipina', 'manixexxa']","['filipina', 'melaporkan', 'harian', 'positif', 'covid', 'senin', 'kota', 'filipina', 'manixexxa']","['filipina', 'lapor', 'hari', 'positif', 'covid', 'senin', 'kota', 'filipina', 'manixexxa']"
158,1.38e+18,3/29/2021,bbetoll mudik meningkatkan resiko paparan virus covid di kampung halaman,-1,"['bbetoll', 'mudik', 'meningkatkan', 'resiko', 'paparan', 'virus', 'covid', 'di', 'kampung', 'halaman']",<FreqDist with 10 samples and 10 outcomes>,"['bbetoll', 'mudik', 'meningkatkan', 'resiko', 'paparan', 'virus', 'covid', 'kampung', 'halaman']","['bbetoll', 'mudik', 'meningkatkan', 'resiko', 'paparan', 'virus', 'covid', 'kampung', 'halaman']","['bbetoll', 'mudik', 'tingkat', 'resiko', 'papar', 'virus', 'covid', 'kampung', 'halaman']"
159,1.38e+18,3/29/2021,bsupport vaksinasi nasional,1,"['bsupport', 'vaksinasi', 'nasional']",<FreqDist with 3 samples and 3 outcomes>,"['bsupport', 'vaksinasi', 'nasional']","['bsupport', 'vaksinasi', 'nasional']","['bsupport', 'vaksinasi', 'nasional']"
